epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
112,925.372,1.02581,0.6759,1.54557,0.91324,0.94484,0.98461,0.70435,1.01659,0.69283,1.72393,0.0078022,0.0078022,0.0078022
113,933.908,1.02283,0.68287,1.57024,0.96001,0.98476,0.98594,0.67428,1.07326,0.57332,1.818,0.0077824,0.0077824,0.0077824
114,942.07,1.01705,0.6671,1.54881,0.97612,0.94576,0.97392,0.66721,1.16424,0.63943,1.88581,0.0077626,0.0077626,0.0077626
115,950.22,1.01525,0.68159,1.54967,0.95661,0.95,0.96485,0.64953,1.17156,0.69014,1.85854,0.0077428,0.0077428,0.0077428
116,958.219,1.01866,0.6642,1.54941,0.96745,0.87959,0.96934,0.62443,1.21795,0.7272,2.0462,0.007723,0.007723,0.007723
117,966.349,1.03998,0.69169,1.5786,0.97864,0.98041,0.9874,0.71008,0.97294,0.54055,1.68858,0.0077032,0.0077032,0.0077032
118,974.996,1.0146,0.67369,1.54303,0.94714,0.92184,0.9592,0.65193,1.12777,0.64283,1.88272,0.0076834,0.0076834,0.0076834
119,983.034,1.00979,0.66662,1.53637,0.96675,0.9451,0.97114,0.64603,1.1895,0.88965,1.9746,0.0076636,0.0076636,0.0076636
120,991.229,1.01524,0.66773,1.53984,0.93261,0.88945,0.92708,0.64656,1.0765,1.04324,1.83297,0.0076438,0.0076438,0.0076438
121,999.363,0.97359,0.68108,1.50753,0.95521,0.92268,0.94271,0.62085,1.19852,0.65394,1.93607,0.007624,0.007624,0.007624
122,1007.57,0.96855,0.65232,1.49845,0.97568,0.97141,0.97807,0.68282,1.06154,0.59051,1.76585,0.0076042,0.0076042,0.0076042
123,1015.8,0.98243,0.67564,1.4949,0.79687,0.80907,0.83002,0.48037,1.52367,1.13765,2.43118,0.0075844,0.0075844,0.0075844
124,1024,0.96203,0.64108,1.50791,0.94492,0.88111,0.93782,0.59443,1.34067,0.76567,2.10912,0.0075646,0.0075646,0.0075646
