epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
156,1357.89,0.88193,0.54677,1.51345,0.97309,0.99,0.99042,0.76371,0.84618,0.46964,1.80701,0.006931,0.006931,0.006931
157,1366.48,0.87963,0.54548,1.49341,0.94015,0.99,0.98478,0.75762,0.82543,0.47091,1.78271,0.0069112,0.0069112,0.0069112
158,1375.15,0.89876,0.56606,1.53245,0.94739,0.97881,0.98684,0.75212,0.80967,0.52832,1.72057,0.0068914,0.0068914,0.0068914
159,1383.79,0.90771,0.55841,1.53031,0.95458,0.98,0.98725,0.69228,1.00922,0.54206,1.93917,0.0068716,0.0068716,0.0068716
160,1392.43,0.88339,0.55044,1.50415,0.96104,0.98052,0.98456,0.7622,0.83264,0.4788,1.76725,0.0068518,0.0068518,0.0068518
161,1401.02,0.90823,0.53802,1.50969,0.97421,0.975,0.98363,0.7611,0.86704,0.4814,1.78329,0.006832,0.006832,0.006832
162,1409.66,0.88073,0.53765,1.50536,0.96665,0.98706,0.98993,0.74945,0.87859,0.48633,1.83639,0.0068122,0.0068122,0.0068122
163,1418.3,0.90646,0.54851,1.5236,0.96126,0.945,0.97427,0.74127,0.86939,0.52655,1.79352,0.0067924,0.0067924,0.0067924
164,1426.93,0.8754,0.54625,1.50345,0.97535,0.98,0.98307,0.71585,0.9186,0.5115,1.85886,0.0067726,0.0067726,0.0067726
165,1435.56,0.90107,0.5629,1.51436,0.96801,0.90702,0.959,0.71076,0.95079,0.69412,1.96976,0.0067528,0.0067528,0.0067528
166,1444.18,0.87628,0.56128,1.50171,0.97825,0.97449,0.98875,0.76714,0.86574,0.48113,1.81664,0.006733,0.006733,0.006733
167,1452.99,0.91679,0.5675,1.5348,0.98349,0.94502,0.97229,0.75973,0.82803,0.54365,1.76888,0.0067132,0.0067132,0.0067132
168,1461.63,0.89955,0.56798,1.51174,0.8872,0.95555,0.97756,0.75081,0.86752,0.60625,1.82319,0.0066934,0.0066934,0.0066934
