epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
155,642.801,0.83692,0.55171,1.44607,0.95958,0.955,0.97657,0.73653,0.89798,0.52971,1.83932,0.0069508,0.0069508,0.0069508
156,646.858,0.80526,0.53757,1.44145,0.92031,0.88,0.91505,0.67966,0.92398,0.70191,1.83837,0.006931,0.006931,0.006931
157,650.875,0.82931,0.53573,1.43832,0.87814,0.89609,0.94117,0.6925,0.99871,0.6806,1.84624,0.0069112,0.0069112,0.0069112
158,654.955,0.83478,0.56306,1.46929,0.67626,0.63022,0.73867,0.52259,1.24753,1.76136,2.20781,0.0068914,0.0068914,0.0068914
159,659.049,0.80229,0.53213,1.42461,0.98916,0.91796,0.97812,0.77355,0.80622,0.54115,1.7096,0.0068716,0.0068716,0.0068716
160,663.173,0.81947,0.53338,1.4253,0.98389,0.97,0.98828,0.77872,0.74615,0.47636,1.62279,0.0068518,0.0068518,0.0068518
161,667.342,0.81411,0.52917,1.41549,0.77703,0.86185,0.9062,0.63017,1.05878,0.84745,2.12585,0.006832,0.006832,0.006832
162,671.41,0.79355,0.51625,1.42003,0.71032,0.71606,0.75115,0.44706,1.47586,1.09975,2.85049,0.0068122,0.0068122,0.0068122
163,675.461,0.79769,0.51745,1.41102,0.95875,0.94099,0.98064,0.75319,0.82584,0.52531,1.69989,0.0067924,0.0067924,0.0067924
164,679.535,0.78406,0.52295,1.41474,0.96613,0.95813,0.98784,0.78053,0.75516,0.47255,1.64684,0.0067726,0.0067726,0.0067726
165,683.719,0.822,0.5175,1.43623,0.96684,0.96367,0.98875,0.77487,0.77973,0.44111,1.65959,0.0067528,0.0067528,0.0067528
166,687.754,0.78591,0.51184,1.40528,0.90704,0.9419,0.97115,0.74616,0.82306,0.52169,1.73998,0.006733,0.006733,0.006733
167,691.875,0.79387,0.51848,1.41927,0.96138,0.90245,0.97457,0.75472,0.85401,0.56026,1.76943,0.0067132,0.0067132,0.0067132
168,695.981,0.78128,0.51309,1.39867,0.76381,0.79083,0.89291,0.62785,1.09475,1.08679,1.86309,0.0066934,0.0066934,0.0066934
169,700.013,0.78674,0.5106,1.41678,0.98602,0.95436,0.98859,0.77934,0.76576,0.4557,1.67506,0.0066736,0.0066736,0.0066736
170,704.03,0.80601,0.51527,1.42803,0.88993,0.6819,0.81578,0.56042,1.27416,1.59176,2.36926,0.0066538,0.0066538,0.0066538
171,708.049,0.79778,0.51707,1.42838,0.97997,0.97,0.98689,0.78468,0.7393,0.41342,1.58718,0.006634,0.006634,0.006634
172,712.511,0.79142,0.50768,1.41325,0.9528,0.97,0.98642,0.77342,0.75321,0.44162,1.61817,0.0066142,0.0066142,0.0066142
173,716.546,0.77842,0.51316,1.39588,0.94917,0.94451,0.98264,0.78367,0.77869,0.47341,1.63391,0.0065944,0.0065944,0.0065944
174,720.579,0.78054,0.50572,1.38884,0.95293,0.98247,0.98935,0.78358,0.75656,0.44853,1.65523,0.0065746,0.0065746,0.0065746
175,724.732,0.7885,0.51176,1.39028,0.96533,0.9443,0.97078,0.73125,0.86676,0.50209,1.794,0.0065548,0.0065548,0.0065548
176,728.868,0.77838,0.50994,1.41646,0.9093,0.95099,0.98412,0.76493,0.77394,0.44104,1.69235,0.006535,0.006535,0.006535
177,732.954,0.78938,0.52465,1.41863,0.97566,0.99,0.98618,0.78129,0.74297,0.44955,1.65789,0.0065152,0.0065152,0.0065152
178,737.071,0.79476,0.52088,1.40854,0.96431,0.9714,0.98449,0.75847,0.86099,0.47381,1.77858,0.0064954,0.0064954,0.0064954
179,741.129,0.7847,0.51119,1.40137,0.99508,0.92775,0.98438,0.75297,0.82465,0.51996,1.69069,0.0064756,0.0064756,0.0064756
180,745.185,0.75545,0.50534,1.38396,0.92753,0.94069,0.97193,0.74641,0.8535,0.49155,1.76762,0.0064558,0.0064558,0.0064558
181,749.243,0.79081,0.51884,1.4115,0.955,0.945,0.97042,0.75122,0.8749,0.51421,1.798,0.006436,0.006436,0.006436
182,753.296,0.8018,0.50859,1.43823,0.97955,0.965,0.98615,0.76193,0.77459,0.49677,1.73049,0.0064162,0.0064162,0.0064162
183,757.429,0.78073,0.50623,1.4096,0.98464,0.95264,0.98798,0.78982,0.75637,0.42442,1.60463,0.0063964,0.0063964,0.0063964
