epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
157,6322.91,2.10824,2.64159,2.78403,0.33579,0.21765,0.21753,0.08227,1.95162,2.68675,2.87122,0.0069112,0.0069112,0.0069112
158,6362.83,2.07827,2.62714,2.76669,0.33836,0.21765,0.21739,0.08335,1.95232,2.68921,2.87108,0.0068914,0.0068914,0.0068914
159,6402.76,2.06739,2.61603,2.77487,0.33341,0.21765,0.2198,0.08497,1.95308,2.68976,2.87156,0.0068716,0.0068716,0.0068716
160,6443.12,2.07361,2.55911,2.76007,0.34142,0.2272,0.21724,0.08424,1.9526,2.69201,2.86964,0.0068518,0.0068518,0.0068518
161,6483.02,2.08333,2.56452,2.74546,0.34109,0.22647,0.21992,0.08431,1.95164,2.69217,2.86803,0.006832,0.006832,0.006832
162,6522.8,2.07052,2.577,2.74283,0.33845,0.22059,0.22391,0.08454,1.95142,2.69422,2.86642,0.0068122,0.0068122,0.0068122
163,6563.08,2.07994,2.56585,2.73174,0.33433,0.22353,0.22457,0.08478,1.95095,2.69647,2.86684,0.0067924,0.0067924,0.0067924
164,6603.55,2.07314,2.59293,2.76309,0.33361,0.22353,0.22267,0.08463,1.95228,2.69855,2.86854,0.0067726,0.0067726,0.0067726
165,6643.55,2.05604,2.55737,2.74981,0.32029,0.24808,0.22186,0.08424,1.9526,2.70384,2.86823,0.0067528,0.0067528,0.0067528
166,6683.54,2.07847,2.59279,2.72988,0.32542,0.25294,0.22249,0.08372,1.95231,2.70745,2.86788,0.006733,0.006733,0.006733
167,6723.52,2.06133,2.56643,2.75772,0.32014,0.25294,0.22325,0.08413,1.95271,2.71015,2.86799,0.0067132,0.0067132,0.0067132
168,6763.44,2.08065,2.58122,2.73236,0.32475,0.23529,0.22417,0.08504,1.95356,2.71287,2.86798,0.0066934,0.0066934,0.0066934
169,6803.68,2.09105,2.56334,2.77138,0.32387,0.23235,0.22437,0.08554,1.95263,2.71538,2.86799,0.0066736,0.0066736,0.0066736
170,6843.99,2.06316,2.58576,2.72486,0.3193,0.23316,0.22331,0.08686,1.95269,2.71817,2.86661,0.0066538,0.0066538,0.0066538
171,6884.38,2.07763,2.58906,2.75957,0.3258,0.24304,0.22355,0.08556,1.95311,2.71845,2.86622,0.006634,0.006634,0.006634
172,6924.37,2.04229,2.58169,2.7337,0.31716,0.25294,0.22005,0.08482,1.95419,2.72217,2.86742,0.0066142,0.0066142,0.0066142
173,6964.22,2.06701,2.58568,2.74183,0.31351,0.25588,0.21976,0.08532,1.95374,2.72673,2.86785,0.0065944,0.0065944,0.0065944
174,7004.15,2.06393,2.55978,2.7557,0.31179,0.27647,0.22304,0.08669,1.95467,2.73337,2.86804,0.0065746,0.0065746,0.0065746
175,7044.04,2.04823,2.59794,2.76586,0.30298,0.27353,0.22098,0.08446,1.95492,2.73703,2.86801,0.0065548,0.0065548,0.0065548
176,7083.92,2.0692,2.5519,2.75937,0.29899,0.27647,0.22094,0.08532,1.95569,2.7415,2.86816,0.006535,0.006535,0.006535
177,7123.69,2.06325,2.56675,2.73248,0.28602,0.27647,0.22111,0.08521,1.95545,2.74899,2.86691,0.0065152,0.0065152,0.0065152
178,7163.48,2.08809,2.58602,2.77597,0.28172,0.27941,0.22108,0.08608,1.95523,2.75093,2.86685,0.0064954,0.0064954,0.0064954
179,7203.34,2.05613,2.56307,2.75125,0.27295,0.28235,0.22251,0.08616,1.9555,2.75909,2.86725,0.0064756,0.0064756,0.0064756
180,7243.21,2.10009,2.59219,2.76141,0.26829,0.28824,0.2229,0.08652,1.95617,2.76056,2.86639,0.0064558,0.0064558,0.0064558
181,7283.02,2.07963,2.56554,2.75088,0.2733,0.28824,0.22558,0.08781,1.95622,2.76171,2.86713,0.006436,0.006436,0.006436
